Id,groupId,matchId,assists,boosts,damageDealt,DBNOs,headshotKills,heals,killPlace,killPoints,kills,killStreaks,longestKill,matchDuration,matchType,maxPlace,numGroups,rankPoints,revives,rideDistance,roadKills,swimDistance,teamKills,vehicleDestroys,walkDistance,weaponsAcquired,winPoints,winPlacePerc
c4afef619aedc1,6b4be407798c35,cde69bf8b6472f,0,0,216.7,0,0,0,20,1044,2,1,4.3469999999999995,1883,solo-fpp,97,95,-1,0,0.0,0,0.0,0,0,171.1,3,1500,0.23102155123416282
27c0104917f30f,98388173be859f,4316f15123d787,0,0,0.0,0,0,0,88,1113,0,0,0.0,1392,squad-fpp,28,28,-1,0,0.0,0,0.0,0,0,35.69,2,1479,0.07402363958939355
a075989c4e82d6,4e32ec3e7656c9,ff0bccb162a5e4,0,0,100.0,1,0,0,91,1178,0,0,0.0,1822,duo,49,47,-1,0,0.0,0,0.0,0,0,191.0,1,1524,0.05900399957317204
0a91f6cd6dd7d4,92bef7ebeddc71,a36f7fdc32349c,0,3,0.0,0,0,2,54,0,0,0,0.0,905,crashfpp,50,47,1500,0,0.0,0,0.0,0,0,1739.0,4,0,0.572240189362765
e3654955f0932a,b9c835464df6e7,0cbdfa444c89bd,2,7,601.9,4,0,12,3,0,6,3,59.67,1391,squad-fpp,27,26,1928,2,0.0,0,0.0,0,0,3351.0,3,0,0.9224260966824958
6882e6ed1bc566,5fb01046bd5370,04028905be0cf6,0,0,172.4,0,0,1,49,992,0,0,0.0,1537,duo,48,45,-1,0,0.0,0,0.0,0,0,1489.0,3,1498,0.5015167757759714
ee019e189ee071,635c596c4f41f1,74f618f1c50a87,0,0,223.4,3,0,7,12,1346,3,3,41.24,1445,squad,27,25,-1,1,0.0,0,0.0,0,0,929.6,3,1563,0.3208233405966058
49fb8bc8ffdc8a,519dc297f3b3b8,c3450aab34ab59,0,1,111.7,1,0,1,33,1251,1,1,29.61,1884,squad,29,28,-1,0,0.0,0,0.0,0,0,327.2,4,1474,0.15715995400556348
3e01b02a7950a4,afb2677d6755ee,a0881eedeee3b5,0,0,32.34,0,0,0,77,0,0,0,0.0,1362,squad-fpp,28,28,1424,0,0.0,0,0.0,0,0,297.7,2,0,0.24614315237385917
33bdc62a5fa322,35078257662cfb,7d624a1ece8710,0,2,83.98,0,0,7,57,0,0,0,0.0,1969,squad-fpp,30,30,1501,0,1932.0,0,0.0,0,0,2181.0,4,0,0.6388708460544034
bcb5647834f9ab,613ba34b7f2408,e0f1a8f725a083,1,0,98.0,0,0,0,92,0,0,0,0.0,1384,duo-fpp,50,50,1498,0,0.0,0,0.0,0,0,47.75,1,0,0.07497052002805073
fe82af7527127e,62f375d3483fc2,25ade93a241f39,0,0,100.0,1,0,0,69,0,0,0,0.0,1413,duo,48,48,1506,0,0.0,0,26.02,0,0,351.0,2,0,0.2663869217700598
bfe19a3a7cc30c,1e64c14f681147,8a84da96d077c3,0,0,0.0,0,0,0,76,1043,0,0,0.0,1410,duo-fpp,49,48,-1,1,37.36,0,0.0,0,0,458.4,3,1502,0.32437748624476287
9e9397a5a0b297,c56f99cff7dd2a,c6a1c9bc246658,0,2,469.3,3,2,3,6,0,4,3,132.3,1366,squad-fpp,27,27,1387,0,1334.0,0,0.0,0,0,1658.0,3,0,0.6826797688262777
bc5f0b1fd91b3b,6855d9d088316b,61500d7d18d469,0,0,55.86,0,0,0,89,0,0,0,0.0,1363,squad-fpp,29,29,1520,0,0.0,0,0.0,0,0,190.0,2,0,0.07071360017825333
4fd001381985eb,0fe11fb17f4d5c,4f94bb11535d03,0,0,0.0,0,0,0,91,0,0,0,0.0,1775,duo-fpp,48,48,1495,0,0.0,0,0.0,0,0,16.44,0,0,0.061265724577941334
920e6518b40a02,0af62810772556,ad64f6d48b9105,1,3,290.0,1,0,2,24,0,1,1,80.7,1403,duo-fpp,46,44,1444,0,0.0,0,51.03,0,0,2170.0,5,0,0.8769072990139928
158af26f16c197,00c61b8f5ac826,214ba5e6940983,0,1,29.38,0,0,0,67,0,0,0,0.0,1778,squad,31,31,1474,0,0.0,0,0.0,0,0,623.2,2,0,0.24387268137188017
d15e3b1c0d6365,e1b2b2af1f52de,ad64f6d48b9105,0,3,51.83,0,0,1,49,0,0,0,0.0,1403,duo-fpp,46,44,1532,0,0.0,0,0.0,0,0,956.4,5,0,0.5777526255112868
166f2a4ef5bae2,61721121fba621,a986dd98de8eae,2,5,76.47,1,0,1,15,1493,2,1,327.4,1786,squad-fpp,29,29,-1,1,1625.0,0,0.0,0,0,5491.0,3,1512,0.9819868781734956
ff60f35e9304d2,503b9d4119464c,d7f3a010ea4449,0,0,0.0,0,0,0,45,1100,0,0,0.0,1329,solo-fpp,98,95,-1,0,0.0,0,0.0,0,0,1751.0,6,1505,0.7806090184646742
e986f8dfa9f00d,7bb1a197a7fed0,98d37b5c095be0,0,3,147.5,0,0,2,40,1426,0,0,0.0,1844,duo-fpp,47,43,-1,0,2014.0,0,0.0,0,0,3976.0,7,1638,0.9599587029417083
e2c79130e7acd2,320bec7a3f1921,e9d203a36b1d0a,0,0,18.1,1,0,0,33,0,1,1,4.7589999999999995,1395,squad-fpp,28,28,1456,1,0.0,0,0.0,0,0,427.9,3,0,0.28157996932847035
054f4e12e192c3,39bfa620fc6149,e0f1a8f725a083,0,0,100.0,1,0,0,68,0,0,0,0.0,1384,duo-fpp,50,50,1524,0,0.0,0,0.0,0,0,396.6,4,0,0.5216296625413281
e237b03a220526,c5f50a90297829,8a84da96d077c3,0,4,204.4,1,2,2,14,1163,2,2,98.53,1410,duo-fpp,49,48,-1,0,2137.0,0,0.0,0,0,2375.0,3,1513,0.8593762090925934
d57bb4ca5ed862,13796b3b754d62,a36f7fdc32349c,0,3,0.0,0,0,8,47,0,0,0,0.0,905,crashfpp,50,47,1500,1,4639.0,0,0.0,0,0,1229.0,1,0,0.6668106654157631
4d2e8edc4d3e30,edb3a0f530a972,0efcb3d587de94,0,1,100.0,0,0,2,28,1184,1,1,22.7,1432,solo-fpp,95,95,-1,0,0.0,0,0.0,0,0,416.2,6,1412,0.5145295759627577
efaf9cc7ec3fda,22645e91ab11fe,1a19db2a5bd8ba,0,2,100.0,0,1,7,24,1276,1,1,5.118,1327,squad-fpp,29,29,-1,0,0.0,0,77.47,0,0,1370.0,8,1466,0.6581314997115917
3bc4d03d0f5793,2a7a5ab1473da6,b4204f1c8eb362,1,1,468.6,4,1,4,5,0,4,1,139.3,1861,squad,28,25,1511,1,2894.0,0,0.0,0,0,3248.0,5,0,0.9480113168243784
aadbeb589a07e6,31f69b7bd9fcb1,88cacc4d53c5a2,0,5,0.0,0,0,3,45,0,0,0,0.0,1813,duo-fpp,46,44,1467,0,0.0,0,0.0,0,0,2918.0,8,0,0.5905420689893705
7f1218097a9723,affb3ee7d057e4,88cacc4d53c5a2,0,0,0.0,0,0,0,87,0,0,0,0.0,1813,duo-fpp,46,44,1474,0,0.0,0,0.0,0,0,29.88,1,0,0.021556140565534516
652398cc5cfc1d,a858365546629b,1a19db2a5bd8ba,2,2,137.4,0,0,0,43,1468,0,0,0.0,1327,squad-fpp,29,29,-1,0,809.2,0,8.982000000000001,0,0,3703.0,6,1577,0.9219149497964277
52e50f61a4ade6,c20e5683d11e02,34091ec0a17ad7,1,1,100.0,1,0,2,34,1276,1,1,16.38,1208,squad-fpp,30,27,-1,0,0.0,0,0.0,0,0,334.8,3,1507,0.4348918120471262
c17dbf7cde2546,12438a95b15087,4316f15123d787,0,1,145.9,0,0,1,62,1348,0,0,0.0,1392,squad-fpp,28,28,-1,0,0.0,0,0.0,0,0,796.2,5,1572,0.48730434229515995
bc9bfa332d18b7,9975093d6aa5da,cd52197ef7c804,0,0,209.0,1,1,0,33,0,1,1,10.5,1848,squad,28,26,1505,0,0.0,0,16.13,0,0,611.8,2,0,0.23769485660756376
dac04afb78d3f4,891dc1720851a6,0efcb3d587de94,0,1,17.55,0,0,1,50,1282,0,0,0.0,1432,solo-fpp,95,95,-1,0,0.0,0,0.0,0,0,1952.0,5,1581,0.6779013524880545
a66d552b8f888f,e9ea318b413d04,cd52197ef7c804,0,1,135.2,1,0,0,35,0,1,1,25.12,1848,squad,28,26,1594,0,0.0,0,6.206,0,0,541.4,5,0,0.2091173972021641
b6491f9b503b0e,1323be8b70c889,462206d2352a67,0,0,58.05,0,0,1,71,1097,0,0,0.0,1798,duo,46,45,0,0,0.0,0,0.0,0,0,157.4,3,1520,0.22084734754466373
6f91572834774d,1ce34992898e0e,d47ada1d669ad3,0,0,12.96,0,0,0,15,0,0,0,0.0,1808,solo,17,2,1500,0,0.0,0,0.0,0,0,0.0,1,0,0.0
a66f01884092f9,c68e144ce80251,d97e7815558ad6,0,0,147.7,0,1,0,27,1486,1,1,4.325,1453,solo-fpp,95,93,-1,0,0.0,0,0.0,0,0,1805.0,9,1527,0.7805132083158814
d17fc3a11ae326,613ba34b7f2408,e0f1a8f725a083,0,0,0.0,0,0,0,93,0,0,0,0.0,1384,duo-fpp,50,50,1457,0,0.0,0,0.0,0,0,3.569,0,0,0.07832029207340202
80c92b3d352104,2f4ae36ffa6b3c,d97e7815558ad6,0,0,200.0,0,0,0,23,1052,2,1,4.649,1453,solo-fpp,95,93,-1,0,0.0,0,0.0,0,0,441.2,2,1488,0.3930549297918533
4e771d13c582f8,bb289ccbe08eaf,7d624a1ece8710,0,2,55.48,0,0,6,46,0,0,0,0.0,1969,squad-fpp,30,30,1369,1,7934.0,0,0.0,0,0,2239.0,6,0,0.8467902639135365
6d4a45ab2141c2,9689336580000b,e6730efe2fd88c,0,0,0.0,0,0,0,78,1129,0,0,0.0,1952,duo,47,43,-1,0,0.0,0,0.0,0,0,118.6,1,1516,0.14731971563303273
9ddf6041521e8d,9288b2ee7fc786,8a84da96d077c3,0,0,46.44,0,0,0,82,1264,0,0,0.0,1410,duo-fpp,49,48,-1,0,0.0,0,0.0,0,0,76.85,2,1555,0.17545609675659876
2f5cf2090f40df,2c6a76e7d8eb16,ff0bccb162a5e4,0,1,0.0,0,0,1,68,1048,0,0,0.0,1822,duo,49,47,-1,0,0.0,0,0.0,0,0,517.8,6,1511,0.3970573741354032
42faf38a50a90b,63fe76f2292c72,1a19db2a5bd8ba,0,0,68.75,1,0,0,38,1274,1,1,15.95,1327,squad-fpp,29,29,-1,0,0.0,0,0.0,0,0,163.5,1,1502,0.0685966114976621
89d3502e46bcd4,8b8bd6690ff006,eed6866288147c,0,0,0.0,0,0,0,76,0,0,0,0.0,1944,squad-fpp,25,23,1500,0,0.0,0,0.0,0,0,34.02,1,0,0.039160239526139125
8aadd122d71305,f44094930e3789,1f9c1058fe19ce,0,3,115.6,2,0,0,9,0,2,1,75.88,1125,squad-fpp,27,24,1480,1,0.0,0,0.0,0,0,3003.0,4,0,0.950113154014654
ccaa8d1a95e5bc,53b79b61417c17,67e2464e16b5b9,0,0,175.0,0,0,1,22,0,2,1,1.7519999999999998,1893,solo-fpp,97,94,1539,0,0.0,0,0.0,0,0,468.2,6,0,0.37904149295652434
6aea6f08777489,709f353c0cb865,c6a1c9bc246658,0,0,0.0,0,0,0,89,0,0,0,0.0,1366,squad-fpp,27,27,1491,1,0.0,0,0.0,0,0,53.17,1,0,0.03671866092199468
3218d8a706e450,e8148672f22101,d3c9e75fb0cc70,0,0,0.0,0,0,0,86,0,0,0,0.0,1188,squad-fpp,25,24,1433,0,0.0,0,0.0,0,0,0.0,0,0,0.0
8443dd54e8c827,f38406a861c261,4316f15123d787,1,0,0.0,0,0,0,53,1271,0,0,0.0,1392,squad-fpp,28,28,-1,0,0.0,0,0.0,0,0,63.0,1,1516,0.6176304592826497
b9f9a1a586d1b5,ab4a76837bab22,98d37b5c095be0,0,0,62.27,0,1,0,22,1000,1,1,15.32,1844,duo-fpp,47,43,-1,0,7379.0,0,0.0,0,0,1139.0,7,1500,0.7047247610944237
a9496cdcabe8c5,72a0567432e317,e0f1a8f725a083,1,1,307.8,1,1,1,25,0,1,1,14.5,1384,duo-fpp,50,50,1494,0,0.0,0,0.0,0,0,2536.0,5,0,0.8263209982475272
abd55754a26025,52b8f6ebec238a,8a84da96d077c3,0,4,4.777,0,0,1,51,1136,0,0,0.0,1410,duo-fpp,49,48,-1,0,2619.0,0,0.0,0,0,1669.0,12,1574,0.8107511452679137
2f3090943923a0,f3cb319736526b,ad64f6d48b9105,1,2,60.63,0,0,5,60,0,0,0,0.0,1403,duo-fpp,46,44,1476,0,0.0,0,0.0,0,0,340.2,3,0,0.3753107506399927
8422c5b00c6367,204f82be8c6903,25ade93a241f39,0,1,0.0,0,0,0,78,0,0,0,0.0,1413,duo,48,48,1501,0,0.0,0,0.0,0,0,262.4,3,0,0.18321488534473546
2e610c7ba5a0da,a610bde9618d37,d3c9e75fb0cc70,0,0,0.0,0,0,0,80,0,0,0,0.0,1188,squad-fpp,25,24,1383,0,0.0,0,0.0,0,0,0.0,0,0,0.03815302753580481
823a79c6390e94,9cd20e81e031b6,fff2c218352941,0,0,33.47,0,0,0,87,1375,0,0,0.0,1397,squad-fpp,28,28,-1,0,0.0,0,0.0,0,0,167.3,2,1494,0.10621268270458857
319682383db84d,c77add453a16b6,5e1b2d03222865,0,6,202.0,0,1,2,7,0,2,1,45.27,1447,duo-fpp,48,43,1551,1,0.0,0,0.0,0,0,2386.0,7,0,0.9584947158384063
46a46705f22140,761163ef1af0bf,5e1b2d03222865,2,5,746.8,4,4,1,1,0,9,2,111.8,1447,duo-fpp,48,43,1511,2,0.0,0,0.0,0,0,3505.0,5,0,0.9245830655360417
d2a4508e021e53,6099f3ea589b96,462206d2352a67,0,1,456.3,2,0,5,20,1377,2,1,38.37,1798,duo,46,45,0,1,0.0,0,0.0,0,0,1713.0,5,1474,0.3333030750061247
707193804a53c6,7b892809b6d37e,3fccffc751050d,0,0,0.0,0,0,0,56,1041,0,0,0.0,1320,duo-fpp,48,46,-1,0,0.0,0,0.0,0,0,1364.0,5,1478,0.5652859693341192
abf2b5a5319348,15b97c3c9f8f6a,04028905be0cf6,0,0,0.0,0,0,0,59,995,0,0,0.0,1537,duo,48,45,-1,0,0.0,0,230.0,0,0,330.3,2,1499,0.3823822814345221
6ee903f7801f48,4b546dd8ffa7b7,4316f15123d787,0,3,101.4,2,0,1,9,1416,3,1,15.44,1392,squad-fpp,28,28,-1,1,0.0,0,0.0,0,0,2322.0,2,1481,0.7687011235466411
571ce885b8f39e,98ab54632f6ac5,67e2464e16b5b9,0,2,206.8,0,1,1,14,0,2,1,77.64,1893,solo-fpp,97,94,1646,0,6352.0,0,119.7,0,1,1664.0,5,0,0.834916039480103
25ce57a5a6e01e,cf8d63a5ed3be5,bd7dff6c9fd319,0,0,49.5,0,0,1,30,1222,1,1,75.84,1320,duo-fpp,49,49,-1,0,0.0,0,0.0,0,0,1705.0,2,1449,0.6455626525002128
4683346ce6c6af,e2e7ecf244b78f,16648ea8e66401,0,0,0.0,0,0,0,84,0,0,0,0.0,1803,squad-fpp,29,28,1501,0,0.0,0,0.0,0,0,170.2,3,0,0.10384456322116489
53f756c4e6c120,8c69dfaffe93af,61500d7d18d469,0,0,200.0,2,0,0,15,0,2,2,29.16,1363,squad-fpp,29,29,1474,0,0.0,0,0.0,0,0,85.74,3,0,0.17116459176714896
33e6eedb1e2a39,71781038a59945,d97e7815558ad6,0,0,136.8,0,0,0,36,1164,1,1,8.683,1453,solo-fpp,95,93,-1,0,0.0,0,0.0,0,0,860.6,3,1450,0.46055201331164225
ed2b1cf216f540,afb2677d6755ee,a0881eedeee3b5,0,0,85.0,2,1,0,24,0,2,2,18.29,1362,squad-fpp,28,28,1456,0,0.0,0,0.0,0,0,266.2,2,0,0.24387040294640114
1375ec9cf4d98c,32e2449a0688d0,88cacc4d53c5a2,0,0,200.0,1,0,0,16,0,2,2,10.43,1813,duo-fpp,46,44,1502,0,0.0,0,0.0,0,0,1031.0,2,0,0.3972114781354713
3cdd6d105ffdc9,9ebc4f23c1f350,462206d2352a67,0,0,121.6,0,0,1,63,995,0,0,0.0,1798,duo,46,45,0,0,1636.0,0,0.0,0,0,1067.0,4,1493,0.32070947800007826
b3319f4761b0c8,da0dfe4d6e9c98,f4cf26a84ca035,3,4,416.6,3,0,14,1,0,5,2,270.9,1967,squad-fpp,29,28,1484,3,7307.0,0,0.0,0,0,3981.0,3,0,0.9473762002777442
2ec0893b427eee,d084cceb6962d5,39ffe4bba081ba,0,0,77.62,0,0,1,73,0,0,0,0.0,1838,duo-fpp,50,47,1455,0,0.0,0,0.0,0,0,470.5,3,0,0.25171079762590276
d2bd29c5ab3450,7b545c9d503819,c3450aab34ab59,0,0,0.0,0,0,0,56,1077,0,0,0.0,1884,squad,29,28,-1,0,3606.0,0,0.0,0,0,619.4,3,1493,0.38520250103217435
2ea5b32f218723,5d2fb19d665300,ff0bccb162a5e4,1,3,159.0,1,0,1,23,1192,1,1,264.9,1822,duo,49,47,-1,0,0.0027,0,70.06,0,0,6119.0,8,1633,0.8626772520618317
279d8bf734e485,212633c4e83568,a4f4a4bd77bdd7,0,0,65.46,0,0,0,32,0,1,1,41.0,1894,squad,27,26,1432,1,1745.0,0,0.0,0,0,1353.0,2,0,0.41085428035576077
e834d2fec66b45,b1e1ca9d34a0c9,1eacfda087d5d5,1,0,147.3,2,1,8,15,0,2,1,74.44,1877,squad-fpp,27,27,1530,0,0.0,0,0.0,0,0,1606.0,2,0,0.6115481447621391
c666c534d3c7a4,e125f5083900a7,eed6866288147c,0,0,100.0,1,0,0,80,0,0,0,0.0,1944,squad-fpp,25,23,1460,0,0.0,0,0.0,0,0,339.8,2,0,0.0
fd038fe92d67d2,0b95faac480d67,e6730efe2fd88c,1,7,353.4,1,2,2,2,1104,4,1,224.4,1952,duo,47,43,-1,1,2465.0,0,0.0,0,0,3810.0,3,1522,0.8854873106008407
b876385bff31ea,63b4921e722aef,bd7dff6c9fd319,0,2,40.84,0,0,0,54,1182,0,0,0.0,1320,duo-fpp,49,49,-1,0,0.0,0,0.0,0,0,1011.0,6,1462,0.6389023749386847
fa904e834c0b93,7cc5d2c3d1ddc8,0cbdfa444c89bd,0,0,0.0,0,0,0,74,0,0,0,0.0,1391,squad-fpp,27,26,1464,0,0.0,0,0.0,0,0,46.34,0,0,0.21474687584435181
216dbbd0480bb7,c5a94cb36c4f19,55c4c016afe3a2,0,0,0.0,0,0,5,59,0,0,0,0.0,1774,squad-fpp,27,26,1500,0,3161.0,0,0.0,0,0,2346.0,6,0,0.4501347346389353
c32cb956e3dbd7,a6f407a8dc95f9,4316f15123d787,0,0,0.0,0,0,0,75,1417,0,0,0.0,1392,squad-fpp,28,28,-1,0,0.0,0,0.0,0,0,8.039,0,1516,0.244374578875503
d91b8afb30bafa,90b46f0968aa88,c98f840e9704d9,0,0,0.0,0,0,0,73,1319,0,0,0.0,1955,squad-fpp,30,29,-1,0,0.0,0,0.0,0,0,438.4,6,1437,0.2566506071980723
5715c689c7a795,8e0dbbfbae2909,0ebbefe1bdb2ff,1,9,894.0,5,2,6,1,1682,13,2,158.7,1910,duo-fpp,47,43,-1,0,3995.0,0,0.0,0,0,3105.0,9,1487,0.9744829188060404
59cae4426e84d8,1ac7286911a9f0,ff0bccb162a5e4,0,0,148.4,1,0,0,39,1254,1,1,2.084,1822,duo,49,47,-1,0,0.0,0,0.0,0,0,126.0,3,1572,0.037762362147146004
8d0697e8f42a31,7bfe6e649a9d1a,a80eefc46de393,0,0,194.0,0,0,0,28,0,1,1,2.4619999999999997,1907,solo,95,92,1605,0,5221.0,0,0.0,0,0,1142.0,5,0,0.5903342687786663
8e169506b5f146,ea900739523f4e,0cbdfa444c89bd,0,5,309.2,1,0,2,13,0,2,1,32.17,1391,squad-fpp,27,26,1450,1,0.0,0,0.0,1,0,910.8,2,0,0.6364188333612966
7826f2c1679615,fafe7033a2ca2f,83794879c23e96,0,0,48.29,0,0,0,79,0,0,0,0.0,1878,squad-fpp,27,27,1494,0,0.0,0,0.0,0,0,132.7,1,0,0.1879721648553081
3629b60879e00e,204f82be8c6903,25ade93a241f39,0,1,174.9,1,0,2,77,0,0,0,0.0,1413,duo,48,48,1507,0,0.0,0,0.0,0,0,251.9,3,0,0.18214449751969372
fd367d74cc9490,15301d57ce6c28,8c9f74a5f7919c,1,0,183.8,1,0,0,88,0,0,0,0.0,1839,duo-fpp,48,41,1500,0,0.0,0,0.0,0,0,31.25,1,0,0.04179528304679
a55f2ad264be68,f5c7fbf7911e16,5e1b2d03222865,0,0,0.0,0,0,0,53,0,0,0,0.0,1447,duo-fpp,48,43,1504,0,0.0,0,0.0,0,0,3159.0,2,0,0.7628888344832256
076a3700fa257a,d4e30cc3f6eebb,57ca154b527f49,0,0,49.5,0,0,2,46,1053,0,0,0.0,1362,duo-fpp,50,50,-1,0,0.0,0,0.0,0,0,1908.0,4,1470,0.7585566429529473
14278588ea69b6,378df1dc2d6e68,cde69bf8b6472f,0,0,0.0,0,0,0,69,1302,0,0,0.0,1883,solo-fpp,97,95,-1,0,0.0,0,0.0,0,0,324.1,3,1568,0.33572240415249965
6513c8cfc9ff43,0a20de1d50317f,67e2464e16b5b9,0,0,166.9,0,1,0,28,0,1,1,56.5,1893,solo-fpp,97,94,1508,0,1952.0,0,0.0,0,0,1050.0,8,0,0.7767570437916483
7b31f4c2dec020,5021e94aa1b80c,39ffe4bba081ba,0,2,280.8,1,0,12,28,0,1,1,8.942,1838,duo-fpp,50,47,1858,0,7555.0,0,0.0,0,0,2155.0,8,0,0.834893764069414
b7ab295b7efe80,8ff71e540a2d71,cde69bf8b6472f,0,0,0.0,0,0,0,52,1001,0,0,0.0,1883,solo-fpp,97,95,-1,0,0.0,0,123.2,0,0,2487.0,5,1503,0.635932274399709
2aa0cb1b145555,02f9c4a5d54642,8ccc6a316742a4,1,4,446.9,1,0,8,6,0,3,1,96.97,1340,duo-fpp,49,47,1496,0,0.0,0,0.0,0,0,2988.0,7,0,0.9339760799954964
762ef97ead7417,b22e8d2d8666de,e9d203a36b1d0a,1,0,127.7,1,0,0,89,0,0,0,0.0,1395,squad-fpp,28,28,1473,0,0.0,0,0.0,0,0,101.6,1,0,0.0711634239448102
e07e209bced4aa,a12087427de889,b4204f1c8eb362,0,0,215.3,2,0,0,36,0,0,0,0.0,1861,squad,28,25,1500,0,4244.0,0,0.0,0,0,1843.0,7,0,0.8504676123912401
cf1e9b19be15ee,c017408a9c1577,61500d7d18d469,0,3,187.0,0,0,0,27,0,1,1,3.301,1363,squad-fpp,29,29,1490,1,0.0178,0,21.05,0,0,2485.0,5,0,0.4812676488342212
161acb99a0fad4,433afec100702b,5161bc3fef53a2,3,6,369.1,1,1,2,13,1622,2,1,11.71,1366,squad-fpp,27,25,-1,0,0.0,0,0.0,0,0,1899.0,6,1597,0.8035342927761814
62b01ce2622538,d73602d7d9a21f,95125f5e05c653,0,0,0.0,0,0,0,89,1293,0,0,0.0,1386,duo-fpp,48,47,-1,0,0.0,0,0.0,0,0,6.419,1,1476,0.05933133065147415
ef524178007820,e0168dcfefa9e8,3fccffc751050d,0,3,774.0,4,1,3,3,1475,6,2,30.87,1320,duo-fpp,48,46,-1,0,0.0,0,0.0,0,0,2707.0,7,1484,0.9598694291133825
ca690078ea1787,348ac84558e18c,eb3d07f6233da5,0,3,162.3,2,1,7,15,0,2,1,33.86,1890,squad-fpp,29,29,1461,0,1708.0,0,0.0,0,0,3380.0,5,0,0.8362434048535057
8aa7b94eb85f6f,6f2f2fca7f09e3,00e0abcf6a7d35,0,1,49.5,0,0,1,52,0,0,0,0.0,1408,squad-fpp,28,28,1436,0,0.0,0,0.0,0,0,2557.0,6,0,0.6999922762730494
d469cd05c916af,96b0345a38b750,4316f15123d787,0,0,100.0,1,0,0,34,1471,1,1,26.55,1392,squad-fpp,28,28,-1,0,0.0,0,0.0,0,0,696.7,3,1621,0.45228730441015597
c291b36d392784,6557101f50c12d,98d37b5c095be0,0,0,0.0,0,0,0,75,1081,0,0,0.0,1844,duo-fpp,47,43,-1,0,0.0,0,0.0,0,0,355.9,2,1511,0.18488583358576366
0324b4a84b5d29,2222743f77f3e7,cd52197ef7c804,0,1,180.7,2,0,5,31,0,1,1,1.2109999999999999,1848,squad,28,26,1522,1,0.0,0,0.0,0,0,393.1,9,0,0.286153448047477
541bcc663a345a,5c4e841511e7cc,e99a57eb281d3c,0,1,22.15,0,0,6,44,1046,0,0,0.0,1357,duo-fpp,49,46,-1,1,363.4,0,0.0,0,0,2776.0,3,1506,0.7852579728306777
1cc9d9139fe3c0,8f8ea05b709e03,61500d7d18d469,0,0,0.0,0,0,0,95,0,0,0,0.0,1363,squad-fpp,29,29,1500,0,0.0,0,0.0,0,0,22.79,1,0,0.031887139974644
34ca45a146bada,69c2303c946930,eb3d07f6233da5,0,1,322.8,3,0,1,31,0,1,1,5.3389999999999995,1890,squad-fpp,29,29,1453,0,0.0,0,0.0,0,0,201.7,4,0,0.20172969831364765
561fdaeb04a0d8,af35a8d486a9ab,cf8ab90dfdcf82,0,0,0.0,0,0,0,58,997,0,0,0.0,1384,squad-fpp,27,27,-1,0,0.0,0,0.0,0,0,1083.0,5,1457,0.6333695529978873
40ea81ab50a4f8,d4db2ea109460d,1eacfda087d5d5,0,1,100.0,1,0,3,28,0,1,1,1.535,1877,squad-fpp,27,27,1476,0,7296.0,0,0.0,0,0,1371.0,4,0,0.5349810654921078
fbb0aee810c409,615d42d57e21c5,0cbdfa444c89bd,0,0,0.0,0,0,0,92,0,0,0,0.0,1391,squad-fpp,27,26,1496,0,0.0,0,0.0,0,0,7.882999999999999,1,0,0.03629583321127645
7c53bc938fccaf,6e3d544d9935f2,b71ba7a2729b75,0,0,0.0,0,0,0,70,0,0,0,0.0,1816,squad-fpp,27,26,1968,0,2641.0,0,0.0,0,0,1432.0,4,0,0.32817272188464963
c9b72edb33de76,4324d04d22cd5f,a36f7fdc32349c,0,2,190.0,1,1,1,37,0,1,1,0.9109,905,crashfpp,50,47,1500,0,936.4,0,0.0,0,0,230.5,1,0,0.07362901376420891
3f80402b5102bc,ab9d9281e65da8,0efcb3d587de94,0,0,0.0,0,0,0,71,1000,0,0,0.0,1432,solo-fpp,95,95,-1,0,0.0,0,0.0,0,0,300.0,3,1500,0.33541881805691987
a0e841a7f42475,8288de8b883072,cde69bf8b6472f,0,1,460.4,0,3,3,8,1037,4,1,75.73,1883,solo-fpp,97,95,-1,0,0.0,0,172.5,0,0,1980.0,5,1514,0.794750686506909
4116b410799b6d,e4751214dd9a88,57ca154b527f49,0,0,100.0,1,0,0,82,1496,0,0,0.0,1362,duo-fpp,50,50,-1,0,0.0,0,0.0,0,0,157.4,1,1552,0.18480487034741688
f4015eecbe7ea4,41a06ed7606d9f,6f6e52b15ddf21,0,3,409.2,3,2,2,5,0,4,2,26.22,1362,squad-fpp,26,24,1740,1,0.0,0,0.0,0,0,2459.0,4,0,0.7943709674798117
f8c5e2e806f1d6,25702c10989caf,e99a57eb281d3c,0,0,0.0,0,0,0,85,1409,0,0,0.0,1357,duo-fpp,49,46,-1,0,0.0,0,0.0,0,0,49.71,1,1518,0.12071584860564805
914bb4fbeaaada,81c7ef2694ed6a,a139eac809980a,0,2,25.8,0,0,2,62,1637,0,0,0.0,1357,squad-fpp,31,28,-1,0,587.6,0,0.0,0,0,1390.0,4,1531,0.3194718924122582
844bd068c70874,367b342913cc5a,eed6866288147c,1,3,643.2,5,0,3,27,0,1,1,524.2,1944,squad-fpp,25,23,1480,0,378.1,0,0.0,0,0,2098.0,5,0,0.7596478929499488
2e502d749f36c9,ad5d40b2335dc7,d3c9e75fb0cc70,0,0,105.8,0,0,2,54,0,0,0,0.0,1188,squad-fpp,25,24,1397,0,0.0,0,0.0,0,0,302.1,4,0,0.5079796102600957
